"BOROUGH","NEIGHBORHOOD","TYPE OF HOME","NUMBER OF SALES","LOWEST SALE PRICE","AVERAGE SALE PRICE","MEDIAN SALE PRICE","HIGHEST SALE PRICE","YEAR"
"4","HOLLIS HILLS","02 TWO FAMILY DWELLINGS","1","$998,200","$998,200","$998,200","$998,200","2024"
"4","HOLLIS HILLS","01 ONE FAMILY DWELLINGS","27","$900,000","$1,187,254.777777778","$1,200,000","$1,800,000","2024"
"4","HOLLIS","03 THREE FAMILY DWELLINGS","6","$725,000","$1,150,833.333333333","$1,197,500","$1,350,000","2024"
"4","HOLLIS","02 TWO FAMILY DWELLINGS","58","$212,500","$846,517.224137931","$830,000","$1,525,000","2024"
"4","HOLLIS","01 ONE FAMILY DWELLINGS","134","$226,794","$680,061.1940298508","$710,000","$1,275,000","2024"
"4","HILLCREST","03 THREE FAMILY DWELLINGS","1","$1,360,000","$1,360,000","$1,360,000","$1,360,000","2024"
"4","HILLCREST","02 TWO FAMILY DWELLINGS","3","$515,000","$801,666.6666666666","$930,000","$960,000","2024"
"4","HILLCREST","01 ONE FAMILY DWELLINGS","14","$450,000","$810,206.2857142857","$784,000","$1,450,000","2024"
"4","HAMMELS","03 THREE FAMILY DWELLINGS","2","$726,000","$834,198","$834,198","$942,396","2024"
"4","HAMMELS","02 TWO FAMILY DWELLINGS","9","$315,000","$624,777.7777777778","$525,000","$1,230,000","2024"
"4","HAMMELS","01 ONE FAMILY DWELLINGS","5","$549,115","$681,823","$620,000","$850,000","2024"
"4","GLENDALE","03 THREE FAMILY DWELLINGS","19","$430,000","$1,033,678.947368421","$1,050,000","$1,350,000","2024"
"4","GLENDALE","02 TWO FAMILY DWELLINGS","84","$200,000","$916,877.9880952381","$915,000","$1,685,000","2024"
"4","GLENDALE","01 ONE FAMILY DWELLINGS","71","$220,000","$779,833.3943661972","$800,000","$1,115,000","2024"
"4","GLEN OAKS","02 TWO FAMILY DWELLINGS","8","$425,800","$1,070,853.875","$920,600","$1,850,000","2024"
"4","GLEN OAKS","01 ONE FAMILY DWELLINGS","19","$362,500","$914,071.3684210526","$870,000","$2,093,000","2024"
"4","FRESH MEADOWS","02 TWO FAMILY DWELLINGS","7","$660,000","$1,288,641.285714286","$1,220,000","$1,893,945","2024"
"4","FRESH MEADOWS","01 ONE FAMILY DWELLINGS","64","$400,000","$1,081,315.578125","$1,052,500","$2,500,000","2024"
"4","FOREST HILLS","03 THREE FAMILY DWELLINGS","2","$990,000","$1,132,500","$1,132,500","$1,275,000","2024"
"4","FOREST HILLS","02 TWO FAMILY DWELLINGS","24","$665,000","$1,385,614.583333333","$1,394,500","$2,200,000","2024"
"4","FOREST HILLS","01 ONE FAMILY DWELLINGS","101","$650,000","$1,466,827.811881188","$1,350,000","$3,600,000","2024"
"4","FLUSHING-SOUTH","03 THREE FAMILY DWELLINGS","10","$429,167","$1,297,216.7","$1,379,000","$1,600,000","2024"
"4","FLUSHING-SOUTH","02 TWO FAMILY DWELLINGS","43","$499,000","$1,170,707.395348837","$1,050,000","$2,189,238","2024"
"4","FLUSHING-SOUTH","01 ONE FAMILY DWELLINGS","157","$496,000","$1,010,566.78343949","$905,000","$2,500,000","2024"
"4","FLUSHING-NORTH","03 THREE FAMILY DWELLINGS","49","$400,000","$1,514,141.469387755","$1,600,000","$2,026,318","2024"
"4","FLUSHING-NORTH","02 TWO FAMILY DWELLINGS","150","$210,000","$1,245,636.633333333","$1,237,500","$2,510,000","2024"
"4","FLUSHING-NORTH","01 ONE FAMILY DWELLINGS","373","$210,962","$1,068,843.225201072","$999,000","$2,400,000","2024"
"4","FLORAL PARK","02 TWO FAMILY DWELLINGS","4","$625,000","$843,500","$829,500","$1,090,000","2024"
"4","FLORAL PARK","01 ONE FAMILY DWELLINGS","95","$250,000","$822,317.1789473684","$818,000","$1,390,000","2024"
"4","FAR ROCKAWAY","03 THREE FAMILY DWELLINGS","11","$228,000","$766,077.7272727273","$824,000","$1,450,000","2024"
"4","FAR ROCKAWAY","02 TWO FAMILY DWELLINGS","73","$300,000","$762,032.9726027397","$765,000","$1,400,000","2024"
"4","FAR ROCKAWAY","01 ONE FAMILY DWELLINGS","61","$280,000","$880,202.0819672131","$680,098","$3,776,775","2024"
"4","ELMHURST","03 THREE FAMILY DWELLINGS","27","$600,000","$1,422,629.62962963","$1,500,000","$1,930,000","2024"
"4","ELMHURST","02 TWO FAMILY DWELLINGS","62","$256,595","$1,113,556.758064516","$1,077,500","$2,163,525","2024"
"4","ELMHURST","01 ONE FAMILY DWELLINGS","44","$350,000","$858,037.7954545454","$861,500","$1,110,000","2024"
"4","EAST ELMHURST","03 THREE FAMILY DWELLINGS","11","$890,000","$1,181,136.272727273","$1,150,000","$1,640,000","2024"
"4","EAST ELMHURST","02 TWO FAMILY DWELLINGS","46","$239,293","$910,497.195652174","$900,000","$1,741,208","2024"
"4","EAST ELMHURST","01 ONE FAMILY DWELLINGS","33","$250,000","$809,422.7272727273","$850,000","$1,404,000","2024"
"4","DOUGLASTON","03 THREE FAMILY DWELLINGS","1","$960,000","$960,000","$960,000","$960,000","2024"
"4","DOUGLASTON","02 TWO FAMILY DWELLINGS","8","$1,100,000","$1,565,489.5","$1,405,000","$2,400,000","2024"
"4","DOUGLASTON","01 ONE FAMILY DWELLINGS","48","$311,776","$1,260,580.270833333","$1,009,000","$3,900,000","2024"
"4","CORONA","03 THREE FAMILY DWELLINGS","41","$250,000","$1,192,574.243902439","$1,198,000","$1,980,000","2024"
"4","CORONA","02 TWO FAMILY DWELLINGS","51","$251,907","$1,076,382.509803922","$995,000","$3,525,000","2024"
"4","CORONA","01 ONE FAMILY DWELLINGS","21","$480,000","$826,238.0476190476","$840,000","$1,300,000","2024"
"4","COLLEGE POINT","03 THREE FAMILY DWELLINGS","14","$928,000","$1,358,285.714285714","$1,450,000","$1,600,000","2024"
"4","COLLEGE POINT","02 TWO FAMILY DWELLINGS","70","$455,857","$1,046,062.557142857","$992,500","$2,230,000","2024"
"4","COLLEGE POINT","01 ONE FAMILY DWELLINGS","57","$207,535","$803,195.4210526316","$825,000","$1,380,000","2024"
"4","CAMBRIA HEIGHTS","02 TWO FAMILY DWELLINGS","8","$315,000","$707,000","$742,500","$960,000","2024"
"4","CAMBRIA HEIGHTS","01 ONE FAMILY DWELLINGS","81","$247,000","$662,192.9506172839","$685,000","$1,146,048","2024"
"4","BROAD CHANNEL","01 ONE FAMILY DWELLINGS","25","$230,000","$488,308","$440,000","$950,000","2024"
"4","BRIARWOOD","03 THREE FAMILY DWELLINGS","8","$712,000","$1,007,125","$1,025,000","$1,150,000","2024"
"4","BRIARWOOD","02 TWO FAMILY DWELLINGS","7","$800,000","$1,294,857.142857143","$1,090,000","$2,500,000","2024"
"4","BRIARWOOD","01 ONE FAMILY DWELLINGS","12","$300,000","$828,125","$912,500","$995,000","2024"
"4","BREEZY POINT","01 ONE FAMILY DWELLINGS","70","$300,000","$765,742.8571428572","$659,000","$1,950,000","2024"
"4","BELLEROSE","03 THREE FAMILY DWELLINGS","1","$1,225,000","$1,225,000","$1,225,000","$1,225,000","2024"
"4","BELLEROSE","02 TWO FAMILY DWELLINGS","18","$700,000","$938,188.2222222222","$859,000","$1,389,000","2024"
"4","BELLEROSE","01 ONE FAMILY DWELLINGS","90","$235,000","$771,206.0111111111","$758,500","$1,500,000","2024"
"4","BELLE HARBOR","03 THREE FAMILY DWELLINGS","2","$635,000","$807,500","$807,500","$980,000","2024"
"4","BELLE HARBOR","02 TWO FAMILY DWELLINGS","19","$700,000","$1,072,061.052631579","$995,000","$2,060,000","2024"
"4","BELLE HARBOR","01 ONE FAMILY DWELLINGS","30","$375,000","$1,161,015","$935,500","$3,750,000","2024"
"4","BEECHHURST","02 TWO FAMILY DWELLINGS","3","$701,669","$1,170,556.333333333","$1,210,000","$1,600,000","2024"
"4","BEECHHURST","01 ONE FAMILY DWELLINGS","28","$650,000","$1,381,464.285714286","$1,200,000","$3,228,000","2024"
"4","BAYSIDE","03 THREE FAMILY DWELLINGS","5","$564,000","$1,146,400","$1,123,000","$1,600,000","2024"
"4","BAYSIDE","02 TWO FAMILY DWELLINGS","75","$392,322","$1,324,101.12","$1,360,000","$2,168,873","2024"
"4","BAYSIDE","01 ONE FAMILY DWELLINGS","251","$230,131","$1,072,363.657370518","$999,000","$2,500,000","2024"
"4","ASTORIA","03 THREE FAMILY DWELLINGS","51","$200,000","$1,307,128.921568627","$1,380,000","$1,970,000","2024"
"4","ASTORIA","02 TWO FAMILY DWELLINGS","135","$310,000","$1,327,065.874074074","$1,350,000","$2,900,000","2024"
"4","ASTORIA","01 ONE FAMILY DWELLINGS","53","$550,000","$1,198,520.283018868","$1,100,000","$3,750,000","2024"
"4","ARVERNE","03 THREE FAMILY DWELLINGS","4","$425,000","$623,591.75","$634,683.5","$800,000","2024"
"4","ARVERNE","02 TWO FAMILY DWELLINGS","77","$212,000","$754,768.1428571428","$775,000","$1,317,000","2024"
"4","ARVERNE","01 ONE FAMILY DWELLINGS","23","$230,000","$496,979.347826087","$490,000","$1,280,500","2024"
"4","AIRPORT LA GUARDIA","03 THREE FAMILY DWELLINGS","1","$1,200,000","$1,200,000","$1,200,000","$1,200,000","2024"
"4","AIRPORT LA GUARDIA","01 ONE FAMILY DWELLINGS","3","$589,567","$794,855.6666666666","$870,000","$925,000","2024"
"1","WASHINGTON HEIGHTS UPPER","03 THREE FAMILY DWELLINGS","1","$800,000","$800,000","$800,000","$800,000","2024"
"1","WASHINGTON HEIGHTS UPPER","02 TWO FAMILY DWELLINGS","2","$920,000","$947,500","$947,500","$975,000","2024"
"1","WASHINGTON HEIGHTS LOWER","03 THREE FAMILY DWELLINGS","1","$1,200,000","$1,200,000","$1,200,000","$1,200,000","2024"
"1","WASHINGTON HEIGHTS LOWER","01 ONE FAMILY DWELLINGS","1","$1,200,000","$1,200,000","$1,200,000","$1,200,000","2024"
"1","UPPER WEST SIDE (96-116)","02 TWO FAMILY DWELLINGS","1","$7,300,000","$7,300,000","$7,300,000","$7,300,000","2024"
"1","UPPER WEST SIDE (79-96)","03 THREE FAMILY DWELLINGS","2","$5,250,000","$6,537,500","$6,537,500","$7,825,000","2024"
"1","UPPER WEST SIDE (79-96)","02 TWO FAMILY DWELLINGS","7","$1,370,000","$5,094,285.714285715","$5,300,000","$8,100,000","2024"
"1","UPPER WEST SIDE (79-96)","01 ONE FAMILY DWELLINGS","9","$2,000,000","$7,417,777.777777778","$5,795,000","$17,000,000","2024"
"1","UPPER WEST SIDE (59-79)","02 TWO FAMILY DWELLINGS","1","$6,800,000","$6,800,000","$6,800,000","$6,800,000","2024"
"1","UPPER WEST SIDE (59-79)","01 ONE FAMILY DWELLINGS","2","$9,995,000","$10,922,500","$10,922,500","$11,850,000","2024"
"1","UPPER EAST SIDE (79-96)","02 TWO FAMILY DWELLINGS","3","$3,325,000","$6,908,333.333333333","$7,800,000","$9,600,000","2024"
"1","UPPER EAST SIDE (79-96)","01 ONE FAMILY DWELLINGS","11","$2,999,000","$8,786,863.636363637","$6,750,000","$19,600,000","2024"
"1","UPPER EAST SIDE (59-79)","03 THREE FAMILY DWELLINGS","1","$5,275,000","$5,275,000","$5,275,000","$5,275,000","2024"
"1","UPPER EAST SIDE (59-79)","02 TWO FAMILY DWELLINGS","5","$4,467,000","$8,613,400","$6,250,000","$21,000,000","2024"
"1","UPPER EAST SIDE (59-79)","01 ONE FAMILY DWELLINGS","29","$3,250,000","$12,672,232.34482759","$8,475,000","$56,000,000","2024"
"1","TRIBECA","02 TWO FAMILY DWELLINGS","1","$1,000,000","$1,000,000","$1,000,000","$1,000,000","2024"
"1","TRIBECA","01 ONE FAMILY DWELLINGS","1","$7,095,000","$7,095,000","$7,095,000","$7,095,000","2024"
"1","SOHO","02 TWO FAMILY DWELLINGS","3","$400,000","$4,033,333.333333333","$3,650,000","$8,050,000","2024"
"1","MURRAY HILL","03 THREE FAMILY DWELLINGS","1","$4,300,000","$4,300,000","$4,300,000","$4,300,000","2024"
"1","MURRAY HILL","02 TWO FAMILY DWELLINGS","4","$997,000","$2,036,305.25","$1,724,110.5","$3,700,000","2024"
"1","MURRAY HILL","01 ONE FAMILY DWELLINGS","5","$4,000,000","$5,060,000","$4,950,000","$6,850,000","2024"
"1","MIDTOWN EAST","01 ONE FAMILY DWELLINGS","3","$1,100,000","$3,591,666.666666667","$4,725,000","$4,950,000","2024"
"1","MANHATTAN VALLEY","02 TWO FAMILY DWELLINGS","1","$4,500,000","$4,500,000","$4,500,000","$4,500,000","2024"
"1","MANHATTAN VALLEY","01 ONE FAMILY DWELLINGS","1","$4,750,000","$4,750,000","$4,750,000","$4,750,000","2024"
"1","LOWER EAST SIDE","02 TWO FAMILY DWELLINGS","1","$5,950,000","$5,950,000","$5,950,000","$5,950,000","2024"
"1","LOWER EAST SIDE","01 ONE FAMILY DWELLINGS","1","$8,350,000","$8,350,000","$8,350,000","$8,350,000","2024"
"1","LITTLE ITALY","02 TWO FAMILY DWELLINGS","1","$4,500,000","$4,500,000","$4,500,000","$4,500,000","2024"
"1","LITTLE ITALY","01 ONE FAMILY DWELLINGS","1","$7,500,000","$7,500,000","$7,500,000","$7,500,000","2024"
"1","KIPS BAY","01 ONE FAMILY DWELLINGS","1","$5,486,000","$5,486,000","$5,486,000","$5,486,000","2024"
"1","INWOOD","03 THREE FAMILY DWELLINGS","1","$1,545,000","$1,545,000","$1,545,000","$1,545,000","2024"
"1","INWOOD","02 TWO FAMILY DWELLINGS","2","$825,000","$1,012,500","$1,012,500","$1,200,000","2024"
"1","INWOOD","01 ONE FAMILY DWELLINGS","3","$525,000","$735,000","$780,000","$900,000","2024"
"1","HARLEM-UPPER","03 THREE FAMILY DWELLINGS","2","$1,137,298","$1,801,149","$1,801,149","$2,465,000","2024"
"1","HARLEM-UPPER","02 TWO FAMILY DWELLINGS","5","$254,563","$1,375,912.6","$1,625,000","$2,200,000","2024"
"1","HARLEM-UPPER","01 ONE FAMILY DWELLINGS","5","$262,000","$1,269,400","$1,050,000","$2,710,000","2024"
"1","HARLEM-EAST","03 THREE FAMILY DWELLINGS","3","$355,000","$1,313,666.666666667","$1,686,000","$1,900,000","2024"
"1","HARLEM-EAST","01 ONE FAMILY DWELLINGS","1","$1,100,000","$1,100,000","$1,100,000","$1,100,000","2024"
"1","HARLEM-CENTRAL","03 THREE FAMILY DWELLINGS","14","$597,500","$1,857,344","$1,858,000","$2,914,000","2024"
"1","HARLEM-CENTRAL","02 TWO FAMILY DWELLINGS","17","$1,510,000","$2,719,009.352941176","$2,500,000","$4,700,000","2024"
"1","HARLEM-CENTRAL","01 ONE FAMILY DWELLINGS","6","$1,450,000","$2,177,499.833333333","$2,082,499.5","$3,400,000","2024"
"1","GREENWICH VILLAGE-WEST","03 THREE FAMILY DWELLINGS","4","$5,666,250","$15,391,562.5","$10,200,000","$35,500,000","2024"
"1","GREENWICH VILLAGE-WEST","02 TWO FAMILY DWELLINGS","12","$1,300,000","$9,648,083.333333334","$6,775,000","$21,570,000","2024"
"1","GREENWICH VILLAGE-WEST","01 ONE FAMILY DWELLINGS","13","$4,400,000","$16,473,076.92307692","$11,750,000","$72,500,000","2024"
"1","GREENWICH VILLAGE-CENTRAL","02 TWO FAMILY DWELLINGS","3","$7,600,000","$9,416,666.666666666","$8,250,000","$12,400,000","2024"
"1","GREENWICH VILLAGE-CENTRAL","01 ONE FAMILY DWELLINGS","3","$14,000,000","$16,636,666.66666667","$17,000,000","$18,910,000","2024"
"1","GRAMERCY","02 TWO FAMILY DWELLINGS","1","$21,236,250","$21,236,250","$21,236,250","$21,236,250","2024"
"1","GRAMERCY","01 ONE FAMILY DWELLINGS","2","$4,500,000","$8,750,000","$8,750,000","$13,000,000","2024"
"1","EAST VILLAGE","02 TWO FAMILY DWELLINGS","1","$5,750,000","$5,750,000","$5,750,000","$5,750,000","2024"
"1","EAST VILLAGE","01 ONE FAMILY DWELLINGS","2","$6,500,000","$8,175,000","$8,175,000","$9,850,000","2024"
"1","CLINTON","02 TWO FAMILY DWELLINGS","1","$3,250,000","$3,250,000","$3,250,000","$3,250,000","2024"
"1","CHELSEA","03 THREE FAMILY DWELLINGS","3","$3,001,100","$4,550,366.666666667","$4,350,000","$6,300,000","2024"
"1","CHELSEA","02 TWO FAMILY DWELLINGS","2","$5,000,000","$5,404,828","$5,404,828","$5,809,656","2024"
"1","CHELSEA","01 ONE FAMILY DWELLINGS","3","$2,400,000","$5,483,333.333333333","$6,050,000","$8,000,000","2024"
"1","ALPHABET CITY","03 THREE FAMILY DWELLINGS","1","$2,000,000","$2,000,000","$2,000,000","$2,000,000","2024"
"3","WYCKOFF HEIGHTS","03 THREE FAMILY DWELLINGS","7","$550,000","$1,490,000","$1,530,000","$2,425,000","2024"
"3","WYCKOFF HEIGHTS","02 TWO FAMILY DWELLINGS","15","$900,000","$1,387,266.333333333","$1,420,000","$2,410,000","2024"
"3","WYCKOFF HEIGHTS","01 ONE FAMILY DWELLINGS","2","$1,135,000","$1,355,000","$1,355,000","$1,575,000","2024"
"3","WINDSOR TERRACE","03 THREE FAMILY DWELLINGS","7","$2,200,000","$2,671,571.428571429","$2,750,000","$3,050,000","2024"
"3","WINDSOR TERRACE","02 TWO FAMILY DWELLINGS","21","$1,100,000","$2,135,476.19047619","$2,020,000","$3,075,000","2024"
"3","WINDSOR TERRACE","01 ONE FAMILY DWELLINGS","15","$998,000","$1,917,200","$1,915,000","$2,795,000","2024"
"3","WILLIAMSBURG-SOUTH","03 THREE FAMILY DWELLINGS","7","$2,400,000","$3,094,642.857142857","$3,200,000","$3,800,000","2024"
"3","WILLIAMSBURG-SOUTH","02 TWO FAMILY DWELLINGS","1","$1,760,000","$1,760,000","$1,760,000","$1,760,000","2024"
"3","WILLIAMSBURG-NORTH","03 THREE FAMILY DWELLINGS","5","$2,425,000","$2,790,000","$2,750,000","$3,150,000","2024"
"3","WILLIAMSBURG-NORTH","02 TWO FAMILY DWELLINGS","5","$2,250,000","$3,537,000","$3,350,000","$5,250,000","2024"
"3","WILLIAMSBURG-NORTH","01 ONE FAMILY DWELLINGS","4","$2,400,000","$3,525,000","$3,150,000","$5,400,000","2024"
"3","WILLIAMSBURG-EAST","03 THREE FAMILY DWELLINGS","7","$1,050,000","$2,067,000","$2,350,000","$2,499,000","2024"
"3","WILLIAMSBURG-EAST","02 TWO FAMILY DWELLINGS","27","$625,172","$2,347,006.37037037","$2,150,000","$4,918,000","2024"
"3","WILLIAMSBURG-EAST","01 ONE FAMILY DWELLINGS","10","$975,000","$1,710,500","$1,680,000","$2,400,000","2024"
"3","WILLIAMSBURG-CENTRAL","03 THREE FAMILY DWELLINGS","9","$272,000","$1,597,380.777777778","$995,000","$3,500,000","2024"
"3","WILLIAMSBURG-CENTRAL","02 TWO FAMILY DWELLINGS","3","$998,000","$1,365,666.666666667","$999,000","$2,100,000","2024"
"3","SUNSET PARK","03 THREE FAMILY DWELLINGS","28","$330,000","$1,380,553.571428571","$1,369,500","$2,365,000","2024"
"3","SUNSET PARK","02 TWO FAMILY DWELLINGS","116","$300,000","$1,522,158.043103448","$1,430,000","$4,980,000","2024"
"3","SUNSET PARK","01 ONE FAMILY DWELLINGS","6","$500,000","$1,197,166.666666667","$1,191,500","$1,600,000","2024"
"3","SPRING CREEK","02 TWO FAMILY DWELLINGS","1","$849,000","$849,000","$849,000","$849,000","2024"
"3","SPRING CREEK","01 ONE FAMILY DWELLINGS","1","$640,000","$640,000","$640,000","$640,000","2024"
"3","SHEEPSHEAD BAY","03 THREE FAMILY DWELLINGS","12","$328,825","$1,219,902.083333333","$1,230,000","$1,880,000","2024"
"3","SHEEPSHEAD BAY","02 TWO FAMILY DWELLINGS","94","$221,250","$1,062,798.159574468","$992,500","$2,880,000","2024"
"3","SHEEPSHEAD BAY","01 ONE FAMILY DWELLINGS","52","$330,000","$883,433.5961538461","$838,000","$2,120,000","2024"
"3","SEAGATE","03 THREE FAMILY DWELLINGS","3","$565,000","$941,666.6666666666","$1,100,000","$1,160,000","2024"
"3","SEAGATE","02 TWO FAMILY DWELLINGS","10","$300,000","$681,173.6","$651,471.5","$1,100,000","2024"
"3","SEAGATE","01 ONE FAMILY DWELLINGS","11","$340,000","$796,906.2727272727","$820,000","$1,300,000","2024"
"3","RED HOOK","03 THREE FAMILY DWELLINGS","4","$950,000","$1,587,250","$1,199,500","$3,000,000","2024"
"3","RED HOOK","02 TWO FAMILY DWELLINGS","7","$1,250,000","$1,750,714.285714286","$1,800,000","$2,185,000","2024"
"3","RED HOOK","01 ONE FAMILY DWELLINGS","5","$958,211","$1,879,563.2","$1,360,000","$3,547,106","2024"
"3","PROSPECT HEIGHTS","03 THREE FAMILY DWELLINGS","5","$930,000","$2,815,500","$2,995,000","$4,030,000","2024"
"3","PROSPECT HEIGHTS","02 TWO FAMILY DWELLINGS","9","$525,000","$3,499,333.222222222","$2,750,000","$7,400,000","2024"
"3","PROSPECT HEIGHTS","01 ONE FAMILY DWELLINGS","2","$2,985,000","$3,917,500","$3,917,500","$4,850,000","2024"
"3","PARK SLOPE SOUTH","03 THREE FAMILY DWELLINGS","7","$1,755,000","$2,610,714.285714286","$2,625,000","$3,350,000","2024"
"3","PARK SLOPE SOUTH","02 TWO FAMILY DWELLINGS","24","$725,000","$2,241,624.958333333","$2,125,000","$3,300,000","2024"
"3","PARK SLOPE SOUTH","01 ONE FAMILY DWELLINGS","6","$637,500","$1,773,583.333333333","$1,824,500","$2,695,000","2024"
"3","PARK SLOPE","03 THREE FAMILY DWELLINGS","18","$1,850,000","$3,108,013.888888889","$2,925,000","$5,300,000","2024"
"3","PARK SLOPE","02 TWO FAMILY DWELLINGS","39","$323,010","$3,683,078.615384615","$3,725,000","$6,925,000","2024"
"3","PARK SLOPE","01 ONE FAMILY DWELLINGS","22","$1,025,000","$4,935,159.090909091","$4,772,500","$12,500,000","2024"
"3","OLD MILL BASIN","03 THREE FAMILY DWELLINGS","3","$750,000","$1,061,000","$1,158,000","$1,275,000","2024"
"3","OLD MILL BASIN","02 TWO FAMILY DWELLINGS","38","$505,000","$795,388.3157894737","$795,000","$1,225,000","2024"
"3","OLD MILL BASIN","01 ONE FAMILY DWELLINGS","76","$208,000","$624,276.0657894737","$660,000","$860,000","2024"
"3","OCEAN PARKWAY-SOUTH","03 THREE FAMILY DWELLINGS","12","$537,995","$1,656,582.916666667","$1,320,000","$5,500,000","2024"
"3","OCEAN PARKWAY-SOUTH","02 TWO FAMILY DWELLINGS","56","$388,000","$1,878,396.946428571","$1,260,000","$9,350,000","2024"
"3","OCEAN PARKWAY-SOUTH","01 ONE FAMILY DWELLINGS","29","$415,000","$3,121,662.482758621","$2,000,000","$9,186,750","2024"
"3","OCEAN PARKWAY-NORTH","03 THREE FAMILY DWELLINGS","21","$411,600","$2,085,076.190476191","$1,850,000","$4,215,000","2024"
"3","OCEAN PARKWAY-NORTH","02 TWO FAMILY DWELLINGS","59","$375,000","$1,916,360.491525424","$1,700,000","$5,250,000","2024"
"3","OCEAN PARKWAY-NORTH","01 ONE FAMILY DWELLINGS","67","$260,000","$2,196,767.134328358","$1,650,000","$9,500,000","2024"
"3","OCEAN HILL","03 THREE FAMILY DWELLINGS","46","$390,000","$1,206,266.97826087","$1,180,500","$2,100,000","2024"
"3","OCEAN HILL","02 TWO FAMILY DWELLINGS","78","$550,000","$1,169,451.346153846","$1,123,000","$3,775,000","2024"
"3","OCEAN HILL","01 ONE FAMILY DWELLINGS","2","$254,400","$452,200","$452,200","$650,000","2024"
"3","NAVY YARD","02 TWO FAMILY DWELLINGS","1","$1,160,500","$1,160,500","$1,160,500","$1,160,500","2024"
"3","NAVY YARD","01 ONE FAMILY DWELLINGS","2","$975,000","$1,806,250","$1,806,250","$2,637,500","2024"
"3","MILL BASIN","03 THREE FAMILY DWELLINGS","1","$300,000","$300,000","$300,000","$300,000","2024"
"3","MILL BASIN","02 TWO FAMILY DWELLINGS","10","$780,000","$1,079,200","$987,500","$1,620,000","2024"
"3","MILL BASIN","01 ONE FAMILY DWELLINGS","43","$605,000","$1,092,100.744186047","$940,000","$3,500,000","2024"
"3","MIDWOOD","03 THREE FAMILY DWELLINGS","5","$786,000","$1,630,200","$1,675,000","$2,390,000","2024"
"3","MIDWOOD","02 TWO FAMILY DWELLINGS","26","$775,000","$1,408,307.692307692","$1,090,000","$4,800,000","2024"
"3","MIDWOOD","01 ONE FAMILY DWELLINGS","97","$393,333","$1,404,194.484536082","$1,325,000","$4,031,963","2024"
"3","MARINE PARK","03 THREE FAMILY DWELLINGS","2","$910,000","$949,000","$949,000","$988,000","2024"
"3","MARINE PARK","02 TWO FAMILY DWELLINGS","52","$499,999","$860,821.9423076923","$857,500","$1,355,000","2024"
"3","MARINE PARK","01 ONE FAMILY DWELLINGS","116","$230,000","$792,514.1034482758","$785,000","$1,425,000","2024"
"3","MANHATTAN BEACH","02 TWO FAMILY DWELLINGS","15","$670,239","$1,878,615.933333333","$1,450,000","$6,000,000","2024"
"3","MANHATTAN BEACH","01 ONE FAMILY DWELLINGS","31","$830,000","$1,957,516.096774193","$1,750,000","$8,000,000","2024"
"3","MADISON","03 THREE FAMILY DWELLINGS","4","$999,000","$1,369,750","$1,490,000","$1,500,000","2024"
